MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
d4:5d:64:88:42:e9,ADVhighway20_2G_Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:50:56,8.0,2447.0,-86,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
02:ec:da:bd:93:19,OYO Hotel Odessa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:50:56,1.0,2412.0,-88,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
fc:ec:da:bd:93:19,GVPrivate,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:50:56,1.0,2412.0,-81,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:50:56,161.0,5805.0,-78,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
02:ec:da:be:93:19,OYO Hotel Odessa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:50:56,36.0,5180.0,-86,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
fc:ec:da:be:93:19,GVPrivate,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:50:56,36.0,5180.0,-85,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
5c:e2:8c:82:d2:8b,Legacy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:50:56,48.0,5240.0,-87,31.88060562456835,-102.29750084845914,841.8568115234375,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:50:59,3.0,2422.0,-82,31.88088981212199,-102.29695456262004,841.636962890625,3.790092468261719,,,WIFI
02:ec:da:be:93:19,OYO Hotel Odessa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:02,36.0,5180.0,-83,31.881213954422133,-102.2963291255084,841.276611328125,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:02,161.0,5805.0,-75,31.881213954422133,-102.2963291255084,841.276611328125,3.790092468261719,,,WIFI
5c:e2:8c:82:d2:8b,Legacy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:02,48.0,5240.0,-88,31.881213954422133,-102.2963291255084,841.276611328125,3.790092468261719,,,WIFI
fc:ec:da:be:93:19,GVPrivate,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:02,36.0,5180.0,-83,31.881213954422133,-102.2963291255084,841.276611328125,3.790092468261719,,,WIFI
10:8e:ba:0a:4e:cb,Molekule_5412,[ESS],2024-11-12 00:51:03,1.0,2412.0,-88,31.881327840114103,-102.29610877625524,841.27001953125,3.790092468261719,,,WIFI
48:7a:ff:a5:8d:fa,Kia_fVhO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:03,36.0,5180.0,-89,31.881327840114103,-102.29610877625524,841.27001953125,3.790092468261719,,,WIFI
60:26:ef:3e:95:c2,Legacy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:03,1.0,2412.0,-85,31.881327840114103,-102.29610877625524,841.27001953125,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:07,161.0,5805.0,-73,31.88180971734064,-102.29518892486362,841.486328125,3.790092468261719,,,WIFI
10:8e:ba:0a:4e:cb,Molekule_5412,[ESS],2024-11-12 00:51:08,1.0,2412.0,-88,31.881931196101142,-102.29495741159172,841.322265625,3.790092468261719,,,WIFI
48:7a:ff:a5:8d:fa,Kia_fVhO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:08,36.0,5180.0,-89,31.881931196101142,-102.29495741159172,841.322265625,3.790092468261719,,,WIFI
60:26:ef:3e:95:c2,Legacy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:08,1.0,2412.0,-85,31.881931196101142,-102.29495741159172,841.322265625,3.790092468261719,,,WIFI
a8:40:0b:17:82:20,HotspotAYyZ,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:12,6.0,2437.0,-76,31.88241004576601,-102.29403156050884,841.92529296875,3.790092468261719,,,WIFI
2e:32:7c:5c:69:76,motogstylus2023_8975,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:51:12,1.0,2412.0,-86,31.88241004576601,-102.29403156050884,841.92529296875,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:12,161.0,5805.0,-81,31.88241004576601,-102.29403156050884,841.92529296875,3.790092468261719,,,WIFI
10:8e:ba:0a:4e:cb,Molekule_5412,[ESS],2024-11-12 00:51:13,1.0,2412.0,-88,31.882528227114328,-102.29379800284433,842.037109375,3.790092468261719,,,WIFI
48:7a:ff:a5:8d:fa,Kia_fVhO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:13,36.0,5180.0,-89,31.882528227114328,-102.29379800284433,842.037109375,3.790092468261719,,,WIFI
60:26:ef:3e:95:c2,Legacy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:13,1.0,2412.0,-85,31.882528227114328,-102.29379800284433,842.037109375,3.790092468261719,,,WIFI
a8:40:0b:17:82:20,HotspotAYyZ,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:17,6.0,2437.0,-76,31.882969177275584,-102.2928688510672,842.685546875,3.790092468261719,,,WIFI
2e:32:7c:5c:69:76,motogstylus2023_8975,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:51:17,1.0,2412.0,-86,31.882969177275584,-102.2928688510672,842.685546875,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:17,161.0,5805.0,-81,31.882969177275584,-102.2928688510672,842.685546875,3.790092468261719,,,WIFI
48:41:7b:1d:20:ec,ATTKvXBKqN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:51:18,149.0,5745.0,-88,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
9e:30:5b:63:cc:a6,DIRECT-a6-HP M281 LaserJet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:18,1.0,2412.0,-84,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
48:41:7b:1d:20:e4,ATTKvXBKqN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:51:18,1.0,2412.0,-79,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
0a:32:1b:b0:11:26,PA-EXT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:18,6.0,2437.0,-87,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
48:41:7b:1d:20:e8,ATTKvXBKqN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:51:18,52.0,5260.0,-88,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
00:25:f0:77:af:d0,tl77afd0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:18,11.0,2462.0,-83,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c3,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:18,149.0,5745.0,-86,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:18,3.0,2422.0,-82,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
9a:0b:7c:32:88:08,,[ESS],2024-11-12 00:51:18,11.0,2462.0,-87,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
22:50:e7:6c:8f:08,DIRECT-NEXC1-5G-3e0990,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:18,44.0,5220.0,-89,31.883081283449258,-102.29263888234443,842.728271484375,3.790092468261719,,,WIFI
66:05:e4:38:0f:0c,Uconnect-64353432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:20,36.0,5180.0,-86,31.883312099049235,-102.29218978883438,843.1094970703125,3.790092468261719,,,WIFI
22:50:e7:6c:8f:08,DIRECT-NEXC1-5G-3e0990,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:20,44.0,5220.0,-83,31.883312099049235,-102.29218978883438,843.1094970703125,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:22,161.0,5805.0,-89,31.88354415862532,-102.29174125933108,843.0947265625,3.790092468261719,,,WIFI
9e:30:5b:63:cc:a6,DIRECT-a6-HP M281 LaserJet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:23,1.0,2412.0,-88,31.88366102342961,-102.29152034538237,843.49951171875,3.790092468261719,,,WIFI
48:41:7b:1d:20:e4,ATTKvXBKqN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:51:23,1.0,2412.0,-86,31.88366102342961,-102.29152034538237,843.49951171875,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c3,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:23,149.0,5745.0,-87,31.88366102342961,-102.29152034538237,843.49951171875,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:23,3.0,2422.0,-78,31.88366102342961,-102.29152034538237,843.49951171875,3.790092468261719,,,WIFI
66:05:e4:38:0f:0c,Uconnect-64353432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:25,36.0,5180.0,-86,31.8838984184076,-102.291067489855,843.98291015625,3.790092468261719,,,WIFI
22:50:e7:6c:8f:08,DIRECT-NEXC1-5G-3e0990,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:25,44.0,5220.0,-83,31.8838984184076,-102.291067489855,843.98291015625,3.790092468261719,,,WIFI
28:38:5c:f9:eb:e4,Hotspot6fLq,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:51:27,161.0,5805.0,-89,31.884138835735143,-102.2906118219156,844.1416015625,3.790092468261719,,,WIFI
b2:00:73:76:7d:f5,myChevrolet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:27,11.0,2462.0,-83,31.884138835735143,-102.2906118219156,844.1416015625,3.790092468261719,,,WIFI
dc:9f:db:0c:ef:2e,PCT EW,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2024-11-12 00:51:27,8.0,2447.0,-86,31.884138835735143,-102.2906118219156,844.1416015625,3.790092468261719,,,WIFI
b2:00:73:66:7d:f5,myChevrolet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:27,44.0,5220.0,-90,31.884138835735143,-102.2906118219156,844.1416015625,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:28,3.0,2422.0,-83,31.884258383883694,-102.2903785349122,843.8426513671875,3.790092468261719,,,WIFI
b2:00:73:76:7d:f5,myChevrolet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:32,11.0,2462.0,-83,31.884730129029474,-102.28945817648544,843.940185546875,3.790092468261719,,,WIFI
dc:9f:db:0c:ef:2e,PCT EW,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2024-11-12 00:51:32,8.0,2447.0,-86,31.884730129029474,-102.28945817648544,843.940185546875,3.790092468261719,,,WIFI
b2:00:73:66:7d:f5,myChevrolet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:51:32,44.0,5220.0,-90,31.884730129029474,-102.28945817648544,843.940185546875,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:33,3.0,2422.0,-84,31.88484875466826,-102.28922736902622,843.47998046875,3.790092468261719,,,WIFI
0e:ee:17:f3:a3:d4,Jesus's S24 Ultra,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:34,11.0,2462.0,-86,31.88496923740218,-102.288997621136,843.300048828125,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:38,3.0,2422.0,-85,31.885448150169697,-102.28807457964456,842.11376953125,3.790092468261719,,,WIFI
0e:ee:17:f3:a3:d4,Jesus's S24 Ultra,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:39,11.0,2462.0,-86,31.88556942043361,-102.28783941231384,841.7945556640625,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:43,3.0,2422.0,-87,31.88606334214292,-102.28689604078065,840.357666015625,3.790092468261719,,,WIFI
c2:c4:f9:4e:e6:c4,myGMC E5C3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:51:48,3.0,2422.0,-86,31.886656680092923,-102.28573240173765,840.2874755859375,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:51:48,128.0,5640.0,-80,31.886656680092923,-102.28573240173765,840.2874755859375,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:51:53,128.0,5640.0,-84,31.88727243721717,-102.28454585343724,839.4134521484375,3.790092468261719,,,WIFI
4c:d9:c4:59:84:ca,Verizon-M3100-41D4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:52:08,149.0,5745.0,-87,31.889280043130316,-102.28067463686251,841.1522216796875,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:52:08,128.0,5640.0,-82,31.889280043130316,-102.28067463686251,841.1522216796875,3.790092468261719,,,WIFI
4c:d9:c4:59:84:ca,Verizon-M3100-41D4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:52:12,149.0,5745.0,-87,31.889834130595656,-102.27959859730358,841.564208984375,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:52:12,128.0,5640.0,-82,31.889834130595656,-102.27959859730358,841.564208984375,3.790092468261719,,,WIFI
78:8a:20:b1:66:1e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:13,11.0,2462.0,-84,31.889974162359785,-102.27932879542304,841.539794921875,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:52:16,128.0,5640.0,-82,31.890389023910966,-102.27852052027164,841.1865234375,3.790092468261719,,,WIFI
78:8a:20:b1:66:1e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:17,11.0,2462.0,-84,31.890526921793093,-102.278253707924,841.151123046875,3.790092468261719,,,WIFI
00:54:af:af:5d:4f,Hotspot5D4F,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2024-11-12 00:52:19,3.0,2422.0,-86,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
82:8a:20:b1:65:e1,CactusWH-Guest,[ESS],2024-11-12 00:52:19,6.0,2437.0,-88,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
82:8a:20:b2:67:b7,CactusWH-Guest,[ESS],2024-11-12 00:52:19,48.0,5240.0,-90,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
78:8a:20:b1:65:ee,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:19,6.0,2437.0,-82,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
78:8a:20:b2:67:b7,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:19,48.0,5240.0,-88,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
7e:8a:20:b2:67:b7,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:19,48.0,5240.0,-88,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
78:8a:20:b1:66:7a,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:19,6.0,2437.0,-84,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
fc:67:1f:d8:1a:3c,Friedrich-1A3B,[ESS][WPS],2024-11-12 00:52:19,6.0,2437.0,-86,31.890803208486368,-102.2777219116782,841.20849609375,3.790092468261719,,,WIFI
78:8a:20:b1:66:1e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:21,11.0,2462.0,-86,31.891078472742308,-102.27718585142202,840.992431640625,3.790092468261719,,,WIFI
00:54:af:af:5d:4f,Hotspot5D4F,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2024-11-12 00:52:23,3.0,2422.0,-86,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
82:8a:20:b1:65:e1,CactusWH-Guest,[ESS],2024-11-12 00:52:23,6.0,2437.0,-88,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
82:8a:20:b2:67:b7,CactusWH-Guest,[ESS],2024-11-12 00:52:23,48.0,5240.0,-90,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
78:8a:20:b1:65:ee,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:23,6.0,2437.0,-82,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
78:8a:20:b2:67:b7,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:23,48.0,5240.0,-88,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
7e:8a:20:b2:67:b7,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:23,48.0,5240.0,-88,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
78:8a:20:b1:66:7a,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:23,6.0,2437.0,-84,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
fc:67:1f:d8:1a:3c,Friedrich-1A3B,[ESS][WPS],2024-11-12 00:52:23,6.0,2437.0,-86,31.891348988087337,-102.27665444493029,840.8883056640625,3.790092468261719,,,WIFI
78:8a:20:b1:66:1e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:25,11.0,2462.0,-86,31.89162479254524,-102.27611989501835,840.839599609375,3.790092468261719,,,WIFI
00:54:af:af:5d:4f,Hotspot5D4F,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2024-11-12 00:52:27,3.0,2422.0,-86,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
82:8a:20:b1:65:e1,CactusWH-Guest,[ESS],2024-11-12 00:52:27,6.0,2437.0,-88,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
82:8a:20:b2:67:b7,CactusWH-Guest,[ESS],2024-11-12 00:52:27,48.0,5240.0,-90,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
78:8a:20:b1:65:ee,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:27,6.0,2437.0,-82,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
78:8a:20:b2:67:b7,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:27,48.0,5240.0,-88,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
7e:8a:20:b2:67:b7,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:27,48.0,5240.0,-88,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
78:8a:20:b1:66:7a,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:27,6.0,2437.0,-84,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
fc:67:1f:d8:1a:3c,Friedrich-1A3B,[ESS][WPS],2024-11-12 00:52:27,6.0,2437.0,-86,31.89190235406112,-102.2755846409023,840.224609375,3.790092468261719,,,WIFI
28:38:5c:19:ee:75,HotspotdWm6,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:52:28,157.0,5785.0,-87,31.89204343741014,-102.27530695029417,839.978271484375,3.790092468261719,,,WIFI
f4:92:bf:89:27:fa,Loaded Dice,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:28,1.0,2412.0,-86,31.89204343741014,-102.27530695029417,839.978271484375,3.790092468261719,,,WIFI
fa:6d:cc:fe:aa:51,myChevrolet AA51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:28,7.0,2442.0,-83,31.89204343741014,-102.27530695029417,839.978271484375,3.790092468261719,,,WIFI
28:38:5c:19:ee:75,HotspotdWm6,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][MFPC],2024-11-12 00:52:32,157.0,5785.0,-87,31.89260209337416,-102.2742319463944,839.64306640625,3.790092468261719,,,WIFI
f4:92:bf:89:27:fa,Loaded Dice,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:32,1.0,2412.0,-86,31.89260209337416,-102.2742319463944,839.64306640625,3.790092468261719,,,WIFI
fa:6d:cc:fe:aa:51,myChevrolet AA51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:52:32,7.0,2442.0,-83,31.89260209337416,-102.2742319463944,839.64306640625,3.790092468261719,,,WIFI
2c:c8:1b:1f:b8:2e,,[ESS],2024-11-12 00:52:33,128.0,5640.0,-90,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
78:8a:20:b1:66:bb,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:33,1.0,2412.0,-84,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
82:8a:20:b2:66:5d,CactusWH-Guest,[ESS],2024-11-12 00:52:33,153.0,5765.0,-84,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
7e:8a:20:b1:67:39,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:33,11.0,2462.0,-82,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
7e:8a:20:b2:66:5d,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:33,153.0,5765.0,-86,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
82:8a:20:b1:67:39,CactusWH-Guest,[ESS],2024-11-12 00:52:33,11.0,2462.0,-83,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
82:8a:20:b2:67:39,CactusWH-Guest,[ESS],2024-11-12 00:52:33,149.0,5745.0,-88,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
82:8a:20:b1:66:bb,CactusWH-Guest,[ESS],2024-11-12 00:52:33,1.0,2412.0,-85,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
78:8a:20:b2:66:5d,CactusWH,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:33,153.0,5765.0,-85,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
7e:8a:20:b2:67:39,CactusGuest,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],2024-11-12 00:52:33,149.0,5745.0,-89,31.892742504301896,-102.27396569560788,839.855712890625,3.790092468261719,,,WIFI
82:8a:20:b1:65:bc,CactusWH-Guest,[ESS],2024-11-12 00:52:34,1.0,2412.0,-88,31.89288159757509,-102.27369777488092,839.97314453125,3.790092468261719,,,WIFI
78:6a:1f:78:f5:df,ARRIS-E721-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:52:34,157.0,5785.0,-88,31.89288159757509,-102.27369777488092,839.97314453125,3.790092468261719,,,WIFI
